ticker,exchange,eps_pct_diff_surp,asof_date,act_rpt_code
CNK,NYSE,11.48,2017-05-03,BTO
MTDR,NYSE,70.0,2017-05-03,AMC
NSA,NYSE,-3.33,2017-05-03,AMC
PDM,NYSE,2.27,2017-05-03,BTO
OMF,NYSE,4.11,2017-05-03,AMC
HRS,NYSE,5.34,2017-05-03,BTO
PRU,NYSE,5.68,2017-05-03,AMC
ALB,NYSE,10.53,2017-05-03,AMC
FCPT,NYSE,2.94,2017-05-03,AMC
MET,NYSE,14.96,2017-05-03,AMC
EXK,NYSE,66.67,2017-05-03,BTO
TWX,NYSE,15.28,2017-05-03,BTO
GMED,NYSE,6.67,2017-05-03,AMC
MATX,NYSE,6.67,2017-05-03,AMC
EXC,NYSE,6.56,2017-05-03,BTO
FNF,NYSE,13.51,2017-05-03,AMC
RAI,NYSE,-1.75,2017-05-03,BTO
BGC,NYSE,107.69,2017-05-03,AMC
LNC,NYSE,18.52,2017-05-03,AMC
LPI,NYSE,-9.09,2017-05-03,AMC
GIL,NYSE,11.43,2017-05-03,AMC
DDD,NYSE,-71.43,2017-05-03,AMC
WCG,NYSE,35.29,2017-05-03,BTO
YUM,NYSE,8.33,2017-05-03,BTO
CLH,NYSE,-5.56,2017-05-03,BTO
FMS,NYSE,20.45,2017-05-04,None
ES,NYSE,-1.2,2017-05-03,AMC
EQC,NYSE,3.85,2017-05-03,AMC
AAC,NYSE,200.0,2017-05-03,AMC
CLX,NYSE,0.77,2017-05-03,BTO
ENLC,NYSE,-155.56,2017-05-02,AMC
MUR,NYSE,-20.0,2017-05-03,AMC
BCC,NYSE,188.89,2017-05-03,BTO
DLPH,NYSE,8.9,2017-05-03,BTO
BERY,NYSE,17.91,2017-05-03,BTO
DOC,NYSE,-6.67,2017-05-03,BTO
AEL,NYSE,13.79,2017-05-03,AMC
TAHO,NYSE,166.67,2017-05-02,AMC
FUN,NYSE,-3.67,2017-05-03,BTO
RYN,NYSE,-44.44,2017-05-03,AMC
AHP,NYSE,15.0,2017-05-03,AMC
WPX,NYSE,11.76,2017-05-03,AMC
NLY,NYSE,3.33,2017-05-03,AMC
OB,NYSE,33.33,2017-05-02,AMC
VRTV,NYSE,80.95,2017-05-03,BTO
FNFV,NYSE,-75.0,2017-05-03,AMC
EMES,NYSE,-11.76,2017-05-03,BTO
RUBI,NYSE,23.68,2017-05-03,AMC
OCN,NYSE,-18.18,2017-05-03,BTO
ENR,NYSE,47.06,2017-05-03,BTO
WMB,NYSE,-30.0,2017-05-03,AMC
WD,NYSE,136.84,2017-05-03,BTO
MN,NYSE,-13.33,2017-05-03,AMC
SMP,NYSE,13.85,2017-05-03,BTO
PKD,NYSE,6.06,2017-05-02,AMC
TSLX,NYSE,6.82,2017-05-03,AMC
PQ,NYSE,20.69,2017-05-03,AMC
ICE,NYSE,1.37,2017-05-03,BTO
LSI,NYSE,-0.79,2017-05-03,AMC
VOYA,NYSE,9.46,2017-05-03,BTO
HUM,NYSE,7.84,2017-05-04,None
SRC,NYSE,-9.09,2017-05-03,AMC
WSR,NYSE,28.0,2017-05-03,AMC
KAMN,NYSE,-18.52,2017-05-03,AMC
CBL,NYSE,-1.89,2017-05-03,AMC
THG,NYSE,-45.09,2017-05-03,AMC
CRCM,NYSE,166.67,2017-05-03,BTO
PXD,NYSE,56.25,2017-05-03,AMC
EVTC,NYSE,15.38,2017-05-03,AMC
DATA,NYSE,-31.37,2017-05-03,AMC
TEP,NYSE,-3.51,2017-05-03,AMC
ACCO,NYSE,300.0,2017-05-03,BTO
NYT,NYSE,83.33,2017-05-03,BTO
CF,NYSE,-44.44,2017-05-03,AMC
MX,NYSE,80.0,2017-05-03,AMC
FRAC,NYSE,-31.58,2017-05-02,AMC
TPC,NYSE,-6.9,2017-05-03,AMC
ITG,NYSE,128.57,2017-05-03,BTO
FRT,NYSE,1.4,2017-05-03,AMC
DHX,NYSE,-20.0,2017-05-03,BTO
TWO,NYSE,12.5,2017-05-03,AMC
EE,NYSE,-100.0,2017-05-03,BTO
HOS,NYSE,3.8,2017-05-03,AMC
CW,NYSE,6.67,2017-05-03,AMC
QTWO,NYSE,18.75,2017-05-03,AMC
LNT,NYSE,-4.44,2017-05-03,AMC
MMP,NYSE,8.89,2017-05-03,BTO
SQ,NYSE,82.35,2017-05-03,AMC
NVO,NYSE,9.43,2017-05-04,None
LVLT,NYSE,-8.11,2017-05-03,AMC
BDC,NYSE,3.37,2017-05-03,BTO
RAS,NYSE,200.0,2017-05-03,BTO
HASI,NYSE,28.0,2017-05-02,AMC
RIG,NYSE,112.5,2017-05-03,AMC
GIB,NYSE,-1.45,2017-05-03,BTO
HIVE,NYSE,39.13,2017-05-03,AMC
CODI,NYSE,-211.54,2017-05-03,AMC
TEGP,NYSE,31.25,2017-05-03,AMC
BG,NYSE,-48.53,2017-05-03,BTO
XPO,NYSE,87.5,2017-05-03,AMC
WTR,NYSE,-3.45,2017-05-03,AMC
PPP,NYSE,100.0,2017-05-03,BTO
WTI,NYSE,77.78,2017-05-03,AMC
SHAK,NYSE,25.0,2017-05-04,AMC
DYN,NYSE,93.33,2017-05-04,AMC
BTU,NYSE,245.18,2017-05-04,BTO
SNR,NYSE,-6.45,2017-05-04,BTO
K,NYSE,4.95,2017-05-05,None
HGV,NYSE,34.21,2017-05-03,AMC
HIFR,NYSE,-9.09,2017-05-04,BTO
TGH,NYSE,-6.67,2017-05-04,BTO
STO,NYSE,59.09,2017-05-05,None
MRO,NYSE,12.5,2017-05-04,AMC
ALG,NYSE,23.53,2017-05-03,AMC
TDY,NYSE,68.0,2017-05-04,BTO
CXW,NYSE,10.53,2017-05-03,AMC
GCAP,NYSE,-69.57,2017-05-04,AMC
BLL,NYSE,10.14,2017-05-04,BTO
GTN,NYSE,128.57,2017-05-04,BTO
JOE,NYSE,300.0,2017-05-04,AMC
PBF,NYSE,56.52,2017-05-04,BTO
IT,NYSE,-1.64,2017-05-04,BTO
SRI,NYSE,11.76,2017-05-03,AMC
ELY,NYSE,36.36,2017-05-04,AMC
APA,NYSE,-50.0,2017-05-05,None
HR,NYSE,-2.5,2017-05-03,AMC
CBM,NYSE,33.33,2017-05-04,BTO
APLE,NYSE,-2.5,2017-05-04,AMC
LEE,NYSE,-108.33,2017-05-04,BTO
SNOW,NYSE,1.6,2017-05-04,BTO
COT,NYSE,-44.44,2017-05-04,BTO
ANET,NYSE,12.86,2017-05-04,AMC
NSM,NYSE,-9.09,2017-05-04,BTO
LDOS,NYSE,12.82,2017-05-04,BTO
NGVC,NYSE,-18.75,2017-05-04,AMC
SBH,NYSE,4.76,2017-05-04,BTO
MFA,NYSE,5.26,2017-05-04,BTO
RATE,NYSE,18.18,2017-05-04,AMC
CORR,NYSE,-12.28,2017-05-03,AMC
CPT,NYSE,-0.91,2017-05-04,AMC
GTT,NYSE,122.73,2017-05-04,BTO
ESL,NYSE,31.87,2017-05-04,AMC
DV,NYSE,9.38,2017-05-04,AMC
LC,NYSE,22.22,2017-05-04,AMC
CHD,NYSE,13.04,2017-05-04,BTO
DNR,NYSE,-100.0,2017-05-04,BTO
ABC,NYSE,3.51,2017-05-04,BTO
WK,NYSE,44.0,2017-05-04,AMC
CDR,NYSE,7.69,2017-05-04,AMC
PBFX,NYSE,-1.79,2017-05-04,BTO
OGE,NYSE,5.88,2017-05-04,BTO
RWT,NYSE,2.86,2017-05-04,AMC
HTGC,NYSE,-3.45,2017-05-04,AMC
ATO,NYSE,7.04,2017-05-03,AMC
MITT,NYSE,-10.87,2017-05-04,AMC
OR,NYSE,-16.67,2017-05-04,DMT
VAC,NYSE,3.39,2017-05-04,BTO
WWE,NYSE,-27.27,2017-05-04,BTO
THS,NYSE,-6.15,2017-05-04,BTO
MTD,NYSE,8.44,2017-05-04,AMC
STOR,NYSE,2.44,2017-05-04,BTO
UCP,NYSE,133.33,2017-05-04,AMC
IDA,NYSE,17.86,2017-05-04,BTO
CBS,NYSE,9.47,2017-05-04,AMC
MSI,NYSE,28.0,2017-05-04,AMC
LKSD,NYSE,-78.46,2017-05-04,BTO
ALE,NYSE,2.11,2017-05-04,BTO
RMAX,NYSE,2.56,2017-05-04,AMC
FLR,NYSE,-14.93,2017-05-04,AMC
D,NYSE,1.04,2017-05-04,BTO
TRNO,NYSE,3.57,2017-05-03,AMC
MIC,NYSE,-20.0,2017-05-03,AMC
SRG,NYSE,-21.31,2017-05-04,AMC
TWI,NYSE,-100.0,2017-05-04,BTO
CTLT,NYSE,5.71,2017-05-04,AMC
MFC,NYSE,2.5,2017-05-03,AMC
MTX,NYSE,2.88,2017-05-04,AMC
HZN,NYSE,-288.89,2017-05-03,AMC
AFG,NYSE,23.36,2017-05-03,AMC
CABO,NYSE,3.2,2017-05-04,BTO
HRTG,NYSE,5.0,2017-05-03,AMC
FFG,NYSE,3.85,2017-05-04,AMC
MSG,NYSE,-54.17,2017-05-04,BTO
MRC,NYSE,100.0,2017-05-04,AMC
ETE,NYSE,-17.86,2017-05-03,AMC
OHI,NYSE,2.38,2017-05-03,AMC
INN,NYSE,6.67,2017-05-03,AMC
AUY,NYSE,-150.0,2017-05-03,AMC
LQ,NYSE,-33.33,2017-05-03,AMC
MSCI,NYSE,4.76,2017-05-04,BTO
UNT,NYSE,-34.78,2017-05-04,BTO
KMPR,NYSE,57.89,2017-05-04,AMC
WMC,NYSE,-29.03,2017-05-03,AMC
EGN,NYSE,-8.33,2017-05-04,AMC
CWH,NYSE,8.57,2017-05-04,AMC
ARW,NYSE,1.39,2017-05-04,BTO
CNQ,NYSE,30.77,2017-05-04,BTO
RIC,NYSE,-30.0,2017-05-04,BTO
H,NYSE,204.17,2017-05-05,None
KW,NYSE,255.56,2017-05-04,AMC
EBS,NYSE,7.41,2017-05-04,AMC
LCII,NYSE,1.79,2017-05-04,BTO
HLF,NYSE,42.53,2017-05-04,AMC
CBPX,NYSE,33.33,2017-05-04,AMC
ASPN,NYSE,-25.81,2017-05-04,AMC
LYV,NYSE,33.33,2017-05-04,AMC
OXY,NYSE,7.14,2017-05-04,BTO
RYI,NYSE,14.29,2017-05-03,AMC
CRC,NYSE,19.69,2017-05-04,AMC
BIO,NYSE,51.85,2017-05-04,AMC
DBD,NYSE,700.0,2017-05-04,BTO
CCE,NYSE,6.45,2017-05-05,None
MMS,NYSE,2.56,2017-05-04,BTO
TREX,NYSE,7.95,2017-05-04,AMC
BFAM,NYSE,9.43,2017-05-04,AMC
CNNX,NYSE,7.14,2017-05-04,BTO
CHK,NYSE,21.05,2017-05-04,BTO
HBM,NYSE,-133.33,2017-05-03,AMC
MDU,NYSE,-5.26,2017-05-03,AMC
GXP,NYSE,8.33,2017-05-04,BTO
TCAP,NYSE,-4.55,2017-05-03,AMC
USAC,NYSE,-60.0,2017-05-04,BTO
GEL,NYSE,4.55,2017-05-04,BTO
TFX,NYSE,7.78,2017-05-04,BTO
PKI,NYSE,1.85,2017-05-04,AMC
PE,NYSE,66.67,2017-05-04,AMC
AROC,NYSE,-120.0,2017-05-04,BTO
CTT,NYSE,37.5,2017-05-04,AMC
LFGR,NYSE,-61.29,2017-05-04,AMC
MULE,NYSE,-145.45,2017-05-04,AMC
REN,NYSE,-220.0,2017-05-03,AMC
BKH,NYSE,-4.08,2017-05-03,AMC
SMLP,NYSE,220.0,2017-05-04,AMC
IVR,NYSE,2.56,2017-05-04,AMC
ZTS,NYSE,10.42,2017-05-04,BTO
HII,NYSE,-31.25,2017-05-04,BTO
CAB,NYSE,11.11,2017-05-04,BTO
UTI,NYSE,25.0,2017-05-04,AMC
TREC,NYSE,100.0,2017-05-04,AMC
RLGY,NYSE,15.79,2017-05-04,BTO
CCO,NYSE,46.67,2017-05-04,BTO
HI,NYSE,20.45,2017-05-03,AMC
SPH,NYSE,-16.56,2017-05-04,BTO
AYR,NYSE,-5.17,2017-05-04,BTO
CCS,NYSE,21.21,2017-05-04,AMC
GTY,NYSE,-4.65,2017-05-04,AMC
ED,NYSE,6.72,2017-05-04,AMC
FMSA,NYSE,-25.0,2017-05-04,BTO
BRSS,NYSE,10.94,2017-05-04,AMC
NGS,NYSE,-71.43,2017-05-05,None
JONE,NYSE,107.14,2017-05-03,AMC
PGRE,NYSE,10.0,2017-05-04,AMC
NE,NYSE,10.53,2017-05-04,AMC
ORN,NYSE,-40.0,2017-05-04,BTO
BGS,NYSE,5.45,2017-05-04,AMC
MNR,NYSE,-5.26,2017-05-03,AMC
GPN,NYSE,8.0,2017-05-04,BTO
DCT,NYSE,5.17,2017-05-04,AMC
TPX,NYSE,33.33,2017-05-04,BTO
CHH,NYSE,4.08,2017-05-04,BTO
AGI,NYSE,-100.0,2017-05-04,BTO
PWR,NYSE,-10.53,2017-05-04,BTO
BZH,NYSE,500.0,2017-05-04,BTO
VER,NYSE,5.56,2017-05-04,BTO
HK,NYSE,100.0,2017-05-03,AMC
EPAM,NYSE,2.0,2017-05-04,BTO
EGL,NYSE,37.5,2017-05-04,AMC
ECOM,NYSE,19.23,2017-05-04,AMC
MED,NYSE,4.08,2017-05-04,AMC
USM,NYSE,63.64,2017-05-05,BTO
AHT,NYSE,14.29,2017-05-04,AMC
NPTN,NYSE,-30.43,2017-05-05,BTO
DCO,NYSE,-10.0,2017-05-04,AMC
NFG,NYSE,0.97,2017-05-04,AMC
CIO,NYSE,18.18,2017-05-05,BTO
ESE,NYSE,4.88,2017-05-04,AMC
BRK.B,NYSE,-15.79,2017-05-05,AMC
FTAI,NYSE,-100.0,2017-05-04,AMC
AT,NYSE,33.33,2017-05-04,AMC
SEM,NYSE,5.0,2017-05-04,AMC
EVC,NYSE,-25.0,2017-05-04,AMC
BPL,NYSE,-12.0,2017-05-05,BTO
AG,NYSE,-33.33,2017-05-04,AMC
BRK.A,NYSE,-15.45,2017-05-05,AMC
CNP,NYSE,2.78,2017-05-05,BTO
SPXC,NYSE,65.22,2017-05-04,AMC
NJR,NYSE,20.0,2017-05-05,BTO
CI,NYSE,13.52,2017-05-05,BTO
PMT,NYSE,-2.44,2017-05-04,AMC
EFC,NYSE,16.13,2017-05-04,AMC
ECR,NYSE,133.33,2017-05-04,AMC
USDP,NYSE,-21.43,2017-05-04,AMC
SSP,NYSE,50.0,2017-05-05,BTO
BCS,NYSE,63.64,2017-04-28,DMT
AXL,NYSE,13.19,2017-05-05,BTO
PFSI,NYSE,-25.4,2017-05-04,AMC
TPRE,NYSE,-4.85,2017-05-04,AMC
PACD,NYSE,-8.31,2017-05-04,BTO
HCI,NYSE,12.75,2017-05-04,AMC
RBA,NYSE,-50.0,2017-05-04,AMC
DS,NYSE,90.0,2017-05-05,BTO
LPX,NYSE,6.45,2017-05-05,BTO
HE,NYSE,6.9,2017-05-05,DMT
Y,NYSE,-12.06,2017-05-04,AMC
PBA,NYSE,42.31,2017-05-04,AMC
ADSW,NYSE,233.33,2017-05-04,AMC
SHLX,NYSE,-5.71,2017-05-05,BTO
JLL,NYSE,18.42,2017-05-05,BTO
TDS,NYSE,3200.0,2017-05-05,BTO
IBP,NYSE,-25.93,2017-05-05,BTO
UNVR,NYSE,-13.64,2017-05-05,BTO
WAGE,NYSE,27.59,2017-05-04,AMC
MTZ,NYSE,19.15,2017-05-04,AMC
ARCX,NYSE,-45.45,2017-05-04,AMC
WTS,NYSE,8.33,2017-05-04,AMC
AMN,NYSE,3.28,2017-05-04,AMC
TRP,NYSE,-7.58,2017-05-05,BTO
ESNT,NYSE,2.86,2017-05-05,BTO
DRH,NYSE,5.88,2017-05-05,BTO
BFS,NYSE,1.16,2017-05-04,AMC
KOP,NYSE,94.29,2017-05-05,BTO
AL,NYSE,-9.3,2017-05-04,AMC
GLOG,NYSE,50.0,2017-05-05,BTO
SCM,NYSE,-5.71,2017-05-04,AMC
PRA,NYSE,12.73,2017-05-04,AMC
WGL,NYSE,-4.1,2017-05-04,AMC
MSGN,NYSE,-1.69,2017-05-05,BTO
CFX,NYSE,16.67,2017-05-05,BTO
SEMG,NYSE,65.0,2017-05-04,AMC
ABR,NYSE,73.68,2017-05-05,BTO
VGR,NYSE,27.27,2017-05-05,BTO
MCO,NYSE,19.51,2017-05-05,BTO
AMC,NYSE,462.5,2017-05-08,AMC
CRD.B,NYSE,-18.75,2017-05-08,BTO
ORA,NYSE,7.69,2017-05-08,AMC
SWX,NYSE,-11.04,2017-05-08,AMC
POST,NYSE,-8.33,2017-05-08,AMC
PKY,NYSE,1.96,2017-05-08,AMC
NWL,NYSE,17.24,2017-05-08,BTO
MODN,NYSE,2.86,2017-05-08,AMC
AJRD,NYSE,-55.56,2017-05-08,AMC
FN,NYSE,-22.97,2017-05-08,AMC
ATW,NYSE,227.59,2017-05-08,AMC
BEL,NYSE,-45.45,2017-05-08,AMC
AR,NYSE,1700.0,2017-05-08,AMC
DHT,NYSE,9.52,2017-05-08,AMC
FIG,NYSE,-13.64,2017-05-08,BTO
ITT,NYSE,6.67,2017-05-08,BTO
KOS,NYSE,8.33,2017-05-08,BTO
BKD,NYSE,-110.42,2017-05-08,AMC
IVC,NYSE,11.32,2017-05-08,AMC
TDOC,NYSE,9.09,2017-05-08,AMC
NVRO,NYSE,-92.31,2017-05-08,AMC
ENS,NYSE,5.79,2017-05-04,AMC
AFI,NYSE,-18.18,2017-05-08,BTO
MRT,NYSE,3.85,2017-05-08,AMC
HAE,NYSE,5.41,2017-05-08,BTO
HTZ,NYSE,-61.0,2017-05-08,AMC
NAT,NYSE,-133.33,2017-05-09,None
CAPL,NYSE,-33.33,2017-05-09,None
PGEM,NYSE,20.0,2017-05-08,BTO
VVC,NYSE,3.08,2017-05-08,BTO
CINR,NYSE,-3.57,2017-05-08,AMC
DPLO,NYSE,26.67,2017-05-08,AMC
MNK,NYSE,3.07,2017-05-08,BTO
ELVT,NYSE,700.0,2017-05-08,AMC
DKL,NYSE,-14.0,2017-05-08,AMC
TLLP,NYSE,-19.05,2017-05-08,AMC
CRK,NYSE,5.91,2017-05-08,BTO
RGR,NYSE,23.47,2017-05-08,AMC
DK,NYSE,148.48,2017-05-08,AMC
TSN,NYSE,-4.72,2017-05-08,BTO
OAS,NYSE,28.57,2017-05-08,AMC
PAH,NYSE,33.33,2017-05-08,BTO
NVTA,NYSE,5.88,2017-05-08,AMC
BSM,NYSE,111.76,2017-05-08,AMC
ALJ,NYSE,180.0,2017-05-08,BTO
WBT,NYSE,-20.0,2017-05-08,BTO
LXFR,NYSE,35.0,2017-05-08,AMC
PAA,NYSE,-25.0,2017-05-08,AMC
KRO,NYSE,45.45,2017-05-08,AMC
CUB,NYSE,-75.0,2017-05-08,AMC
GNL,NYSE,-13.33,2017-05-08,BTO
AES,NYSE,-15.0,2017-05-08,BTO
RLJ,NYSE,4.0,2017-05-08,AMC
ONDK,NYSE,6.25,2017-05-08,BTO
CBI,NYSE,-74.74,2017-05-08,AMC
RLH,NYSE,26.67,2017-05-08,AMC
GNK,NYSE,-11.86,2017-05-08,AMC
DOOR,NYSE,6.85,2017-05-08,AMC
SFR,NYSE,4.35,2017-05-08,AMC
ITGR,NYSE,-29.31,2017-05-08,AMC
ARES,NYSE,-23.08,2017-05-08,BTO
CST,NYSE,-37.5,2017-05-08,AMC
PLOW,NYSE,-133.33,2017-05-08,AMC
SRLP,NYSE,111.51,2017-05-08,BTO
IFF,NYSE,-0.65,2017-05-08,AMC
NVGS,NYSE,25.0,2017-05-08,AMC
TSO,NYSE,44.44,2017-05-08,AMC
AMBR,NYSE,11.11,2017-05-08,AMC
P,NYSE,26.0,2017-05-08,AMC
CIE,NYSE,-15.38,2017-05-08,BTO
PAGP,NYSE,-24.44,2017-05-08,AMC
RBC,NYSE,11.46,2017-05-08,AMC
NWN,NYSE,-0.71,2017-05-08,BTO
GEN,NYSE,-100.0,2017-05-09,BTO
CKH,NYSE,142.86,2017-05-09,BTO
CCC,NYSE,11.11,2017-05-09,BTO
RESI,NYSE,-55.93,2017-05-09,BTO
DIS,NYSE,3.45,2017-05-09,AMC
NHI,NYSE,-0.79,2017-05-09,BTO
PRTY,NYSE,-25.0,2017-05-09,BTO
PHH,NYSE,-27.84,2017-05-09,AMC
GLP,NYSE,1200.0,2017-05-09,BTO
TPVG,NYSE,11.11,2017-05-09,AMC
PEN,NYSE,-66.67,2017-05-09,AMC
CLI,NYSE,-1.75,2017-05-10,None
USFD,NYSE,-15.0,2017-05-09,BTO
EVH,NYSE,-73.33,2017-05-09,AMC
FNV,NYSE,8.7,2017-05-09,AMC
ACM,NYSE,61.82,2017-05-09,BTO
WPT,NYSE,-6.9,2017-05-09,AMC
UMH,NYSE,-15.0,2017-05-09,AMC
DUK,NYSE,-1.89,2017-05-09,BTO
CBB,NYSE,75.0,2017-05-09,BTO
STWD,NYSE,6.38,2017-05-09,BTO
GNRT,NYSE,6.98,2017-05-09,BTO
MXL,NYSE,16.67,2017-05-09,AMC
CHMI,NYSE,31.25,2017-05-09,AMC
ARA,NYSE,-40.0,2017-05-09,AMC
BIOA,NYSE,-138.46,2017-05-09,AMC
AER,NYSE,-4.83,2017-05-09,BTO
TDG,NYSE,1.05,2017-05-09,BTO
VRX,NYSE,191.67,2017-05-09,BTO
ATKR,NYSE,-22.22,2017-05-09,BTO
AP,NYSE,-69.57,2017-05-09,BTO
ARMK,NYSE,8.11,2017-05-09,BTO
STE,NYSE,3.74,2017-05-09,BTO
TLP,NYSE,-4.62,2017-05-09,BTO
VPG,NYSE,-13.64,2017-05-09,BTO
GTS,NYSE,-322.22,2017-05-09,BTO
JEC,NYSE,9.86,2017-05-09,BTO
SJI,NYSE,-11.11,2017-05-09,BTO
AGN,NYSE,0.9,2017-05-09,BTO
XHR,NYSE,25.71,2017-05-09,BTO
TRMR,NYSE,6.67,2017-05-09,BTO
SXE,NYSE,81.9,2017-05-09,BTO
ZAYO,NYSE,30.0,2017-05-09,AMC
AON,NYSE,13.28,2017-05-09,BTO
DF,NYSE,-23.53,2017-05-09,BTO
CJ,NYSE,39.62,2017-05-09,BTO
W,NYSE,17.5,2017-05-09,BTO
KAR,NYSE,6.9,2017-05-09,AMC
SN,NYSE,-400.0,2017-05-09,BTO
DQ,NYSE,51.7,2017-05-09,BTO
FCH,NYSE,-25.0,2017-05-09,BTO
BLD,NYSE,21.05,2017-05-09,BTO
CHCT,NYSE,-13.64,2017-05-09,AMC
EXAR,NYSE,66.67,2017-05-09,AMC
PRI,NYSE,-3.48,2017-05-09,AMC
YELP,NYSE,25.0,2017-05-09,AMC
WAAS,NYSE,-27.78,2017-05-09,AMC
MORE,NYSE,-10.0,2017-05-09,AMC
SLD,NYSE,-5.71,2017-05-09,AMC
CLDT,NYSE,4.44,2017-05-09,BTO
SEE,NYSE,-6.52,2017-05-09,BTO
REG,NYSE,8.43,2017-05-10,None
NEWR,NYSE,16.13,2017-05-09,AMC
ATTO,NYSE,112.5,2017-05-09,AMC
FPI,NYSE,-87.5,2017-05-09,AMC
GCP,NYSE,-131.58,2017-05-09,BTO
SRE,NYSE,9.43,2017-05-09,BTO
TSQ,NYSE,-77.78,2017-05-09,BTO
SEAS,NYSE,-24.53,2017-05-09,BTO
HRI,NYSE,-243.75,2017-05-09,BTO
BW,NYSE,-150.0,2017-05-09,AMC
MDC,NYSE,19.44,2017-05-09,BTO
MCC,NYSE,-25.0,2017-05-09,BTO
VSLR,NYSE,-4.17,2017-05-09,AMC
SPA,NYSE,-21.43,2017-05-09,AMC
RST,NYSE,122.22,2017-05-09,BTO
EVRI,NYSE,64.29,2017-05-09,AMC
GDOT,NYSE,17.72,2017-05-09,AMC
LXP,NYSE,-4.17,2017-05-09,BTO
MMI,NYSE,6.9,2017-05-09,AMC
CALX,NYSE,-8.47,2017-05-09,AMC
CVG,NYSE,13.04,2017-05-08,AMC
WPC,NYSE,10.62,2017-05-09,BTO
HLI,NYSE,31.11,2017-05-09,AMC
ENV,NYSE,-16.67,2017-05-10,AMC
SRT,NYSE,120.0,2017-05-10,AMC
FBM,NYSE,-500.0,2017-05-09,AMC
SSNI,NYSE,-66.67,2017-05-09,AMC
SNAP,NYSE,0.86,2017-05-10,AMC
XON,NYSE,-13.04,2017-05-10,AMC
QTM,NYSE,-100.0,2017-05-10,AMC
PFGC,NYSE,8.0,2017-05-10,BTO
CRL,NYSE,13.16,2017-05-10,BTO
TIER,NYSE,17.14,2017-05-10,AMC
GPRK,NYSE,225.0,2017-05-10,AMC
EEP,NYSE,128.57,2017-05-10,AMC
RSO,NYSE,283.33,2017-05-09,AMC
DCP,NYSE,51.85,2017-05-10,AMC
WAC,NYSE,27.55,2017-05-10,BTO
BR,NYSE,16.95,2017-05-10,BTO
ATHM,NYSE,41.38,2017-05-10,BTO
NRP,NYSE,-98.2,2017-05-10,BTO
ELF,NYSE,25.0,2017-05-10,AMC
WR,NYSE,-8.7,2017-05-09,AMC
NP,NYSE,5.1,2017-05-10,AMC
VMC,NYSE,54.55,2017-05-10,BTO
SLW,NYSE,-6.67,2017-05-09,AMC
SUPV,NYSE,6.25,2017-05-10,AMC
INSW,NYSE,-1.59,2017-05-10,BTO
KEM,NYSE,50.0,2017-05-10,BTO
IAG,NYSE,150.0,2017-05-09,AMC
CPA,NYSE,6.11,2017-05-10,AMC
GOL,NYSE,606.67,2017-05-10,BTO
SMI,NYSE,-36.36,2017-05-10,BTO
TTI,NYSE,16.67,2017-05-10,BTO
SLF,NYSE,-6.67,2017-05-09,AMC
VSI,NYSE,-36.21,2017-05-10,BTO
TIME,NYSE,-80.0,2017-05-10,BTO
E,NYSE,104.55,2017-05-11,None
SITE,NYSE,3.7,2017-05-10,BTO
TRCO,NYSE,-200.0,2017-05-10,BTO
EVA,NYSE,-78.38,2017-05-10,BTO
BCEI,NYSE,100.0,2017-05-10,AMC
ICL,NYSE,-16.67,2017-05-10,BTO
ATH,NYSE,33.33,2017-05-10,AMC
AYX,NYSE,25.0,2017-05-10,AMC
BID,NYSE,46.15,2017-05-10,BTO
XEC,NYSE,23.53,2017-05-10,BTO
CLNS,NYSE,-18.42,2017-05-09,AMC
SEP,NYSE,8.54,2017-05-10,AMC
PUMP,NYSE,-616.67,2017-05-10,AMC
COTY,NYSE,36.36,2017-05-10,BTO
PMC,NYSE,5.0,2017-05-10,BTO
SD,NYSE,178.57,2017-05-10,AMC
WWW,NYSE,19.35,2017-05-10,BTO
CIVI,NYSE,-6.25,2017-05-10,AMC
TM,NYSE,22.11,2017-05-11,None
FSIC,NYSE,10.0,2017-05-10,AMC
AMID,NYSE,-933.33,2017-05-10,BTO
DDS,NYSE,7.07,2017-05-11,BTO
KEG,NYSE,-86.61,2017-05-11,AMC
PBH,NYSE,-1.82,2017-05-11,BTO
VJET,NYSE,-16.67,2017-05-11,AMC
FELP,NYSE,-1100.0,2017-05-11,BTO
UGP,NYSE,16.67,2017-05-11,None
JWN,NYSE,59.26,2017-05-11,AMC
TU,NYSE,7.69,2017-05-11,BTO
WRD,NYSE,-100.0,2017-05-11,BTO
KSS,NYSE,39.29,2017-05-11,BTO
FLY,NYSE,9.68,2017-05-11,BTO
VSTO,NYSE,-83.33,2017-05-11,BTO
TPB,NYSE,76.47,2017-05-11,BTO
BT,NYSE,-1.89,2017-05-11,None
TRTN,NYSE,17.07,2017-05-11,AMC
GMRE,NYSE,-83.33,2017-05-11,BTO
SNDR,NYSE,15.38,2017-05-11,BTO
M,NYSE,-31.43,2017-05-11,BTO
TEO,NYSE,88.24,2017-05-11,None
MGA,NYSE,14.18,2017-05-11,BTO
VIV,NYSE,-5.0,2017-05-10,None
JAG,NYSE,66.67,2017-05-11,AMC
DAR,NYSE,-42.86,2017-05-11,AMC
OA,NYSE,-9.56,2017-05-11,BTO
STN,NYSE,-6.25,2017-05-11,BTO
ENB,NYSE,-17.31,2017-05-11,BTO
MT,NYSE,37.5,2017-05-13,None
MDLY,NYSE,-37.5,2017-05-12,BTO
